地址,名称,维度,经度,类型
审计大学(莫愁校区)教工楼4幢,南京审计大学教工楼4幢,32.040883,118.751594,小学
莫府东路55号旭日景城小区西门内,南京旭日景城幼儿园,32.114234,118.783043,小学
中央门街道南瑞路79号大公馆西门,南京市第三幼儿园大公馆部,32.086347,118.768779,小学
南京审计大学莫愁校区,南京审计大学教工楼6幢,32.040733,118.752002,小学
湖南路街道北京西路4号,南京市鼓楼幼儿园(北京西路),32.059388,118.779529,小学
园林西路125号(凤凰左岸北大门),米其儿国际早教(园林西路),32.351950,118.839092,小学
太子山路209号,南京市六合区大厂实验幼儿园,32.214500,118.758438,小学
丹阳湖北路17号(全民健身中心一楼西门),新爱婴早教中心(丹阳湖北路店),31.330612,118.895008,小学
清凉门大街嫩江路20号花开四季小区西门,南京市鼓楼区花开四季幼儿园,32.047896,118.749242,小学
进香河路35号(近东南大学西门),东南大学幼儿园,32.056293,118.790605,小学
文苑路1号,南京师范大学仙林校区,32.106838,118.91025,小学
同曦鸣城步行街池田路1号(艺术家园小区西门),曦日童心早教中心育儿园,31.941129,118.823321,小学
堂子街39-49号,中共南京市委工交工委党校,32.037288,118.769998,小学
莫愁湖西路7号(近莫愁湖地铁站),艺术幼儿园(莫愁湖西路),32.035811,118.756503,小学
广州路264号,南京脑科医院(东南1门),32.049883,118.769852,医院
工会西街,浦厂医院(东南门),32.124126,118.689249,医院
,南京晨光医院(南大门),32.006178,118.782897,医院
丁家桥79号附近,东南大学附属中大医院(东2门),32.071232,118.777081,医院
中山东路305号东部战区总医院附近,东部战区总医院保障楼(东南门),32.041992,118.808789,医院
太新路57号,太新医院(东南门),32.142328,118.837836,医院
东泗路东50米,顾陇医院(西南门),31.370971,119.094584,医院
中山东路305号,东部战区总医院儿科(西南门),32.040527,118.807908,医院
广州路332号附近,江苏省人民医院感染病科门诊(西北门),32.047726,118.766362,医院
中山路321号,南京大学医学院附属鼓楼医院门诊(南门),32.054487,118.783351,医院
广州路302号附近,江苏省人民医院儿科(东南门),32.047810,118.767434,医院
幕府西路118号,南京仁康医院(东南门),32.100808,118.766385,医院
解放南路150号,南京解放路医院(东南门),32.025321,118.809734,医院
中山东路305号,东部战区总医院急诊(西南门),32.040723,118.808363,医院
,南京大学医学院附属鼓楼医院(8门),32.056764,118.782120,医院
广州路300号,南京医科大学第一附属医院(1号门),32.048207,118.768350,医院
中山路321号,南京大学医学院附属鼓楼医院急诊(东1门),32.055293,118.783737,医院
黄埔路西100米,东部战区总医院办事楼(南门),32.042832,118.809888,医院
河西大街71号,明基医院(东北门),31.989321,118.731166,医院
汉中路282号,南京中医药大学附属医院(南门),32.043956,118.768577,医院
固城镇花山医院附近,花山医院(南门),31.266970,118.976339,医院
闽江路17号,南京油运医院(北门),32.051893,118.737601,医院
管家桥61号,华侨路医院(东门),32.044152,118.782422,医院
杨将军巷21号,玄武医院(东北门),32.046360,118.792619,医院
峨嵋岭4号附近,江苏交通医院(东门),32.043819,118.769786,医院
许家巷44号,秦淮医院(西南门),32.020637,118.782067,医院
长乐路238号,南京建国医院(西北1门),32.013520,118.796138,医院
公园新寓4幢,光华医院(南门),32.027523,118.803755,医院
凤宾路111号,南钢医院(东门),32.202989,118.744317,医院
炼油新村,瑞东医院(西北门),32.149274,118.930507,医院
迈化路进取村151-37号,万寿医院(东南门),32.124952,118.843328,医院
上元大街与天印大道交叉口西50米,五洲医院(东南门),31.958145,118.858051,医院
东山镇同夏路19号,博爱医院(西北门),31.957750,118.862900,医院
双龙大道2186号,新城医院(东北门),31.915775,118.827081,医院
引河路1号附近,下坝医院(南门),31.310185,119.113387,医院
中山东路303附近,南京总医院勤务汽车队(西南门),32.042023,118.808127,医院
黄埔路西150米,东部战区总医院北楼(南门),32.042323,118.809202,医院
孝陵卫177号附近,南京市钟山医院(北1门),32.035359,118.858391,医院
雨花西路113号,南京市雨花医院(西北门),32.000679,118.769345,医院
御道街128号,南京邮政医院(东南门),32.022193,118.815648,医院
戴家库,南京瑞龙医院(东门),32.148345,118.941055,医院
双龙大道与同曦鸣城步行街交叉口西北50米,江宁友爱医院(东门),31.942111,118.821184,医院
汉中路140号,南京医科大学眼科医院(南门),32.042588,118.774339,医院
清凉门大街205号附近,南京公安消防医院(北门),32.046360,118.737046,医院
成贤街97号,东南大学医院(西门),32.052128,118.795681,医院
广州路267附近,南京脑科医院门急诊部(西北门),32.049912,118.768936,医院
广州路254号附近,南京脑科医院放射科(东南门),32.050208,118.768995,医院
广州路300号附近,江苏省人民医院外科楼(东北门),32.048461,118.766883,医院
仙鹤街100号,南京爱尔眼科医院(东南门),32.024605,118.775938,医院
象房村路与象房西路交叉口东50米,南京紫金医院(西南门),32.020727,118.807723,医院
雨花东路49号,南京男健医院(东南门),32.004304,118.782168,医院
广州路72号,南京市儿童医院(南门),32.050331,118.779306,医院
百子亭42号,江苏省肿瘤医院(西1门),32.067901,118.785390,医院
兰园与荷包套交叉口东北角,南空机关医院(南门),32.053225,118.802415,医院
东南路与两江路交叉口东北150米,南京鼓楼医院医技部(西门),32.056713,118.782396,医院
广州路300号江苏省人民医院附近,江苏省人民医院7号楼(东北门),32.049448,118.766245,医院
新模范马路3号,中大医院北院(北门),32.077247,118.779998,医院
拉萨路18号,江苏省人民医院宿舍(东门),32.047363,118.770282,医院
广州路215号,南京市胸科医院(西北门),32.048362,118.769273,医院
广州路258号,江苏省人民医院宿舍(东南门),32.050749,118.770309,医院
龙蟠中路46号,南京军区机关医院(西北门),32.050839,118.807710,医院
广州路264号,南京脑科医院门诊部(东南门),32.049811,118.769278,医院
清溪路4号,熊猫集团医院(西门),32.043803,118.823101,医院
中央路30号,南京市口腔医院(西2门),32.061474,118.784337,医院
西康路1号,河海大学医院(东北门),32.053187,118.757532,医院
广州路300号附近,江苏省人民医院3号楼(南门),32.048913,118.767266,医院
广州路98号附近,南京儿童医院康复楼(北门),32.050907,118.778978,医院
江苏路65号,江苏省省级机关医院(3号门),32.066160,118.768081,医院
广州路299号附近,江苏省人民医院8号楼(东南门),32.050120,118.766604,医院
广州路362号附近,江苏省人民医院老年医学楼(西南门),32.050569,118.766498,医院
广州路300号,江苏省人民医院核医学科(西南门),32.048288,118.768414,医院
广州路39-9附近,南京儿童医院2号楼(西门),32.050342,118.779393,医院
广州路39-9号附近,南京儿童医院1号楼(西门),32.050473,118.779407,医院
广州路242附近,南京市儿童医院门诊部(南门),32.050294,118.778907,医院
经济技术开发区吉印大道2007号,南京同仁医院(2号门),31.894695,118.827146,医院
广州路300号附近,江苏省人民医院影响楼(西南门),32.049014,118.767999,医院
安怀东路与燕亭路交叉口西南150米,紫金集团医院(西北门),32.099991,118.798544,医院
虎踞关附近,江苏省人民医院左涤江放疗中心(东北门),32.050241,118.765774,医院
凤凰西街140号,江苏省人民医院宿舍区(东南1门),32.041362,118.751256,医院
淳中路高淳医院老大门口,高淳区淳溪镇通贤街献血屋,31.322760,118.869930,医院
广州路300号附近,江苏省人民医院影响楼(西南门),32.049014,118.767999,医院
东泗路东50米,顾陇医院(西南门),31.370971,119.094584,医院
引河路1号附近,下坝医院(南门),31.310185,119.113387,医院
固城镇花山医院附近,花山医院(南门),31.266970,118.976339,医院
闽江路17号,南京油运医院(北门),32.051893,118.737601,医院
象房村路与象房西路交叉口东50米,南京紫金医院(西南门),32.020727,118.807723,医院
戴家库,南京瑞龙医院(东门),32.148345,118.941055,医院
安怀东路与燕亭路交叉口西南150米,紫金集团医院(西北门),32.099991,118.798544,医院
虎踞关附近,江苏省人民医院左涤江放疗中心(东北门),32.050241,118.765774,医院
孝陵卫177号附近,南京市钟山医院(北1门),32.035359,118.858391,医院
黄埔路西100米,东部战区总医院办事楼(南门),32.042832,118.809888,医院
双龙大道与同曦鸣城步行街交叉口西北50米,江宁友爱医院(东门),31.942111,118.821184,医院
凤凰西街140号,江苏省人民医院宿舍区(东南1门),32.041362,118.751256,医院
雨花东路49号,南京男健医院(东南门),32.004304,118.782168,医院
广州路291号附近,江苏省人民医院5号楼内科楼1(东南2门),32.049771,118.767191,医院
黄埔路西150米,东部战区总医院北楼(南门),32.042323,118.809202,医院
广州路362号附近,江苏省人民医院后勤综合楼(东北门),32.050580,118.766043,医院
广州路300号,江苏省人民医院核医学科PET/CT室(东北门),32.049385,118.766358,医院
黑龙江路30-1号1栋附近,南京长江医院集团办公楼(西南门),32.088522,118.772099,医院
广州路312号附近,江苏省人民医院诊疗自助服务区(东南门),32.047908,118.767439,医院
永庆村16号,江苏省人民医院南京医科大学第一附属医院(北门),32.046076,118.774123,医院
钟阜路1-1号,南京市第二医院(东南1门),32.088584,118.769560,医院
龙蟠中路221-2号,南京金城医院(东南门),32.035188,118.802729,医院
龙蟠中路97号,南京邦德骨科医院(东门),32.047892,118.806230,医院
广州路72号附近,南京市儿童医院住院部(南门),32.050874,118.779745,医院
石门坎117号,南华骨科医院(南门),32.019679,118.825284,医院
大桥南路29号,南京万厚中医医院(东南门),32.091665,118.754834,医院
文体西街9号,华世佳宝妇产医院(西门),32.029436,118.759076,医院
广州路72号附近,南京市儿童医院行政楼(南门),32.051070,118.779244,医院
鼓山路169号,南京市江宁医院(西北2门),31.950614,118.847583,医院
碑亭巷200号附近,玄武医院病房楼(南门),32.046419,118.792218,医院
钞库街78号,南京中草医院(西北门),32.017780,118.786995,医院
南驼路与双高路交叉口西南100米,高淳双塔医院(北门),31.336981,118.916143,医院
雨花东路2号,南京玛丽妇产医院(北门),32.004356,118.780341,医院
中山东路305号,东部战区总医院实验楼(南门),32.043493,118.810481,医院
小行路188附近,南京小行医院(西北门),31.984491,118.744624,医院
建宁路与驴子巷交叉口西南200米,南京建宁康复医院(东门),32.090616,118.747016,医院
建宁路65号南京科大医院附近,南京科大医院(东北门),32.093026,118.767488,医院
宁海路122号南京师范大学随园校区,南京师范大学随园校区医院(东门),32.053863,118.766346,医院
汉口路22号,南京大学鼓楼校区南京大学医院(北门),32.053797,118.782069,医院
中山路321号,南京鼓楼医院历史纪念馆(南门),32.056924,118.783278,医院
仙林大道163号南京大学仙林校区南京大学仙林校区医院(九乡河东路)附近,南京大学医院(东南门),32.115404,118.953269,医院
成贤街168附近,南京市中心医院(西2门),32.055785,118.796176,医院
丁家桥87号,中大医院办公楼(东南门),32.072759,118.777209,医院
浦园路18号,南京市浦口医院(西北1门),32.104809,118.719402,医院
